"id","obpp_situr_code","obpp_name","code","project_ids/display_name","description","subcategory_id/name","category_id/name","investment_sector_id/name","obpp_estado","obpp_municipio","obpp_parroquia","state","accountability_id/percent"
"__export__.sinco_project_50976","04-07-01-001-0051","RADIOFONICA (NO INDICA)","CCO-21-03-06-00041","Alumbrado Publico","El proyecto consiste en la sustitución de 52 lamparas leed, ya que la gran parte de la comunidad se encuentra oscura, se estarían beneficiando 699 familias","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","APURE","SAN FERNANDO","SAN FERNANDO DE APURE","En evaluación",""
"__export__.sinco_project_50977","12-08-01-001-0077","BRISAS DEL PARAISO (SIN NOMBRE COMERCIAL)","CCO-21-10-03-00067","Segunda etapa de Rehabilitación de Escuela Dr. Jose Maria Vargas en la Comunidad Brisas del Paraíso.","Recuperar y mejorar las instalaciones de la U.E.N. Dr. Jose Maria Vargas para que los niños, niñas y adolescentes de esta comunidad y comunidades vecinas puedan desarrollar sus estudios en un ambiente sano, cómodo y seguro.","EDUCACIÓN PRIMARIA","EDUCACIÓN","SERVICIOS PÚBLICOS","GUÁRICO","FRANCISCO DE MIRANDA","CALABOZO","En evaluación",""
"__export__.sinco_project_50978","CC-URB-2016-09-00053","CASTEL GRANDE","CCO-21-01-01-00131","CONSTRUCCION DE LINEAS INTERNAS EDIFICIO CASTEL GRANDE. PARROQUIA ALTAGRACIA, MUNICIPIO LIBERTADOR, DISTRITO CAPITAL","SUSTITUCIÓN E INSTALACIÓN DE LÍNEAS INTERNAS CON MÁS DE 30 AÑOS DE SERVICIO QUE PRESENTAN FUGA POR FALTA DE MANTENIMIENTO, SE CONTEMPLAN LOS TRABAJOS CONSTRUCCIÓN NECESARIOS PARA LA PUESTA EN SERVICIO PARA EL SUMINISTRO DE GAS METANO DE FORMA SEGURA Y CONFIABLE","REHABILITACIÓN DE VIVIENDA","VIVIENDA","SERVICIOS PÚBLICOS","DISTRITO CAPITAL","LIBERTADOR","ALTAGRACIA","En evaluación",""
"__export__.sinco_project_50980","03-12-01-030-0002","EL 4 DE SANTA CLARA (NO INDICA)","CCO-21-02-04-00019","SUSTITUCIÓN Y REPARACIÓN DE LAS LÁMPARAS DEL SISTEMA DEL ALUMBRADO PÚBLICO DE LA CALLE PRINCIPAL, SECTOR EL CUATRO, DE SANTA CLARA, CLARINES MUNICIPIO MANUEL EZEQUIEL BRUZUAL, ESTADO ANZOÁTEGUI","El alumbrado público es un Servicio Que Juega Un Papel Fundamental e Importante en la Sociedad,  por tal motivo nós preocupa el estado de este Servicio dentro de nuestra Comunidad,  y hemos decidido Implementar la Recuperación del sistema De Alumbrado Público del sector El 4 de Santa Clara, Clarines estado Anzoátegui, debido a la falta de Iluminación se ha incrementado los índices delictivos, de igual modo el transporte en horas de las tardes es prácticamente Nulo, esto motivando a la falta de Iluminación, es por tales motivos que solicitamos la aprobación de los Recursos Para la Adquisición de Lámparas Led,  faros y/o Reflectores, Postes,  Guayas, y las herramientas Indispensable, para la correcta Ejecución de este proyecto!","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","ANZOÁTEGUI","MANUEL EZEQUIEL BRUZUAL","CLARINES","En evaluación",""
"__export__.sinco_project_50981","16-07-02-001-0003","VENCEDORES DEL SUR","CCO-21-14-06-00026","Proyecto socioproductivo comunitaria vencedores del sur","Este proyecto tiene la finalidad de impulsar el desarrollo socio productivo en la comunidad del sector 3 de chaguaramas I con la incorporación de 10 productores que serán los garantes del proceso, con la siembra de varios rubros en la modalidad conuco familiar. ","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","MONAGAS","LIBERTADOR","CHAGUARAMAS","En evaluación",""
"__export__.sinco_project_50982","14-02-01-B07-0000","SAISAYAL BAJO LA FORTUNA (SIN NOMBRE COMERCIAL)","CCO-21-12-02-00028","Patios socioproductivos integrales en la comunidad de Saisayal Bajo en el Municipio Andres Bello.","establecer un sistema de producción autosustenible y sustentable para la cría de animales, cultivo y procesamiento de productos agropecuarios que permitan la generación de alimentos sanos y excelente calidad para así diversificar la economía familiar, siempre con el concepto de trabajo comunitario,solidario y ambientalista.","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","MÉRIDA","ANDRÉS BELLO","LA AZULITA","En evaluación",""
"__export__.sinco_project_50983","06-03-03-001-0012","LOS CAÑITOS","CCO-21-05-01-00050","SIEMBRA Y CULTIVO DE 30 HECTAREAS DE MAIZ BLANCO, FRIJOL Y CARAOTAS NEGRAS MODALIDAD   CONUCOS","A TRAVES DE LA SIEMBRA DE 30 HECTAREAS DE DIFERENTES RUBROS ESTABLECIDOS EN EL ACTA APROBADA EN LA ASAMBLEA DE CIUDADANOS COMO LO ES 10 HECTAREAS DE MAIZ BLANCO, 10 HECTAREAS DE FRIJOL Y 10 HECTAREAS DE CARAOTAS NEGRAS, TODO ESTO BAJO LA MODALIDAD DE CONUCOS EN PATIOS PRODUCTIVOS POR MEDIO DE 10 PRODUCTORES DE LA ZONA, CON LA PRODUCCION DE ESTOS RUBROS ESTAREMOS BENEFICIANDO A 55 FAMILIAS DE LA COMUNIDAD Y A FUTURO FAMILIAS VECINAS, TODO ESTO PARA CONTRIBUIR CON EL DESARROLLO AGROALIMENTARIO DEL SECTOR","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","BARINAS","ARISMENDI","LA UNIÓN","En evaluación",""
"__export__.sinco_project_50984","11-06-01-A00-0000","EL TALADRO (SIN NOMBRE COMERCIAL)","CCO-21-09-05-00003","DOTACION DE TANQUES DE ALMACENAMIENTO DE AGUA POR CINTERNAS PARA LAS FAMILIAS DEL SECTOR EL TALADRO DE LA COMUNIDAD DE MATARUCA PARROQUIA LA VELA DE CORO MUNICIPIO COLINA ESTADO FALCON  ","El proyecto estudia, el suministro de Tanques de Plástico a la comunidad del Taladro, en el Poblado de Mataruca, en el Municipio Colina. Este proyecto nace por  la necesidad de agua potable  y dónde almacenarla, lo cual crea condiciones muy difíciles, para los habitantes. Se decidió, comprar tanques de Plastico de 2000 , Lts. Se definió el Costo en Bs 600.000, (cada uno) por investigaciones de la comunidad, se solicitó el apoyo del CLPP, para hacer el Proyecto e Introducirlo o Cargarlo en el CFG. La cantidad de tanques necesarios según el censo es de 120 Pzas.La cantidad, calculada en la Inversión es de 72.000.000.000, Bs
La comunidad espera, que con este apoyo, los habitantes  puedan disponer de agua por suministro de cisternas por mas tiempo, y aprovechar el suministro municipal, de forma semanal, y si es necesario comprar el suministro, este puede permanecer mas tiempo, en un tanque , pues en este momento, no se cuenta con un sitio de almacenamiento, específico y la gente depende de envases pequeños, los cuales, hacen que los habitantes, se queden sin el vital liquido, antes de tiempo.","TANQUES DE ALMACENAMIENTO","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","FALCÓN","COLINA","LA VELA DE CORO","En evaluación",""
"__export__.sinco_project_50986","CC-URB-2019-06-00006","LA FUERZA ES LA UNION","CCO-21-13-16-00001","ILUMINACION PARA LA COMUNIDAD","SE REALIZARA EL ALUMBRADO PUBLICO Y COMUNAL, CON LA INSTALACIÓN LAMPARAS, REFLECTORES Y CABLEADO EN LAS CALLES, CALLEJONES Y VEREDAS DE LA ENTRADA DE SANTA CRUZ DEL ESTE DE  BARUTA","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","MIRANDA","BARUTA","BARUTA","En evaluación",""
"__export__.sinco_project_50987","CC-RUR-2015-10-00011","LA MONTAÑITA","CCO-21-19-04-00016","CULMINACION DE LA REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR LA CANDELILLA PARTE BAJA, PARROQUIA ESCUQUE, MUNICIPIO ESCUQUE, EDO TRUJILLO.","CONSISTE EN CULMINAR LA REHABILITACIÓN Y MEJORAMIENTO DE 3.500 ML, METROS LINEALES DEL TENDIDO ELÉCTRICO DEL ALUMBRADO PUBLICO, DONDE SE COLOCARAN POSTES DE BAJA Y ALTA TENSIÓN, LAMPARAS DE 220 VOLTIOS Y UN BANCO DE TRANSFORMADOR, ESTO ES CON LA FINALIDAD DE ARREGLAR LAS FALLAS QUE PRESENTA EL SISTEMA ELÉCTRICOS PUBLICO DE LAS VIVIENDAS Y ALUMBRADO.","REDES ELÉCTRICAS URBANAS","ELECTRICIDAD","SERVICIOS PÚBLICOS","TRUJILLO","ESCUQUE","ESCUQUE","En evaluación",""
"__export__.sinco_project_50989","CC-RUR-2014-09-00038","ASENTAMIENTO TAMANACO","CCO-21-10-05-00109","CONTINUACION DE LA ACTIVACION DEL BOMBEO Y LAS REDES DE DISTRIBUCION DE AGUA POTABLE. CASERIO ASENTAMIENTO TAMANACO PARROQUIA TUCUPIDO MUNICIPIO JOSE FELIX RIBAS EDO GUARICO","ESTE PROYECTO TIENE COMO FINALIDAD LA CONTINUACION O CULMINACION DEL PROYECTO (ACTIVACION DEL BOMBEO Y LAS REDES DE DISTRIBUCION DE AGUA POTABLE. CASERIO ASENTAMIENTO TAMANACO PARROQUIA TUCUPIDO MUNICIPIO JOSE FELIX RIBAS EDO GUARICO) CON EL CUAL SE PRETENDEN BENEFICIAR MAS DE 40 FAMILIAS HABITANTES DE NUESTRO CASERIO , CABE RECARCAL QUE SE LOGRO AVANZAR EN UN 60 % CON LA PRIMERA ETAPA DEL PROYECTO ","REDES DE DISTRIBUCIÓN DE AGUA POTABLE","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_50990","12-05-01-001-0006","PADRE CHACIN II","CCO-21-10-01-00099","sustitución de red de aguas servidas en la calle principal y calle 15 de la  comunidad padre chacin II del municipio leonardo infante estado guarico ","cambio  de 231 metros de tuberia de aguas servidas de colector principal  y   calle 15 ya que esta caida hace mas de 10 años y contempla segun diagnostico realizado por servicio publico de la alcaldia ","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","LEONARDO INFANTE","VALLE DE LA PASCUA","En evaluación",""
"__export__.sinco_project_50995","16-07-01-001-0008","LOMAS DE LAS BRISAS","CCO-21-14-06-00027","SIEMBRA DE 30 HAS ENTRE LOS RUBROS YUCA, MAIZ BLANCO Y AMARILLO, BATATA, CAMBUR, TOPOCHO Y PLATANO EN EL SECTOR LOMAS DE LAS BRISAS DE LA PARROQUIA CAPITAL, EN LA MODALIDAD DE CONUCO ","DEBIDO A LA CRISIS ALIMENTARIA PRODUCTO DEL BLOQUEO ECONOMICO SE DETERMINO LA PRIORIDAD ES LA  SIEMBRA DE VARIOS RUBROS COMPATIBLES EN EL MOMENTO DE SU SIEMBRA COMO SON YUCA AMARGA PARA LA ELABORACION DEL CASABE, YUCA DULCE PARA EL CONSUMO DIRECTO, MAIZ BLANCO Y MAIZ AMARILLO ADEMAS DE PLATANO ESTO SE REALIZARA EN LA MODALIDAD DE COMUCO Y EN LIBRE LABRANZA CON VARIOS FRENTES DE TRABAJO. ","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","MONAGAS","LIBERTADOR","LIBERTADOR","En evaluación",""
"__export__.sinco_project_50996","12-06-01-001-0006","DR. MANUEL MONTAÃEZ","CCO-21-10-10-00029","Rehabilitacion y mejora del pozo de agua","En la comunidad Manuel Montañez es abastecida de agua por el pozo numero 6, el cual surte 6 sectores y beneficia a mas de 1200 familias, de la parroquia las Mercedes del Llano, para que todas estas familias gocen del suministro de agua debemos mejorar el sistema de bombeo y ampliarlo, donde se sumaran 400 familias mas, para un total de 1600 familias, as cuales gozaran de este beneficio.  ","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","LAS MERCEDES","LAS MERCEDES","En evaluación",""
"__export__.sinco_project_50998","CC-URB-2018-05-00007","OTAVEN","CCO-21-10-02-00036","PRIMERA ETAPA DEL PROYECTO DE ELECTRIFICACIÓN EN LA COMUNIDAD OTAVEN DE EL SOMBRERO MUNICIPIO JULIÁN MELLADO DEL ESTADO GUÁRICO.","SE REQUIERE EXTENDER LA RED ELECTRICA EN LA COMUNIDAD PARA LLEVAR EL ALUMBRADO PUBLICO Y EL SERVICIO DOMICILIARIO A LOS VECINOS QUE AUN NO TIENEN EL SERVICIO

CLAVO DE ACERO 3/8 CON FULMINANTE
ESTRUCT. 27´ POSTES 5-4 C/PLANCHAS ¼
ESTRUCT 37´DOS POSTES 6-5-4.PLANCHA 1/4”
FLEJES DE ACERO INOX. CON SU HEBILLA 1m
PLETINA DE 81.18 CM (32”)
POSTE DE 27” E.C.116 KG 41/2”.31/2”
POSTE DE 37” E.C.211KG6”.5”.4”
TORNILLO DE MAQUINA 3/8 X 1 ½”
CONCRETO PREMEZCLADO Rcc 180KG/CM2
ABRAZA.3 TORN Y TUERCAS 4” -4 ½”
ABRAZA.4 TORN. Y TUERCAS 4” -41/2”
ABRAZ. SOPORTE P/3 TRASNF. 4”-5”
ADAPT. DE CRUCETA AL POSTE
AISLADOR DE CARRETE PARA PERCHAS
AISLD. DE ESPIGA DE PORCELANA P /15 KV
AISLADOR DE SUSPENSION 7.5 KV
ALAMBRE DE ALUMINIO P/ ATAR#6 AW
BARRA DE COBRE 5/8X8”, 250 MICRAS
BOMBILLO VAPOR SODIO A.P. 100W-E27
BORNE DE CONEX. DEL ALAMB.TIERRA AL POSTE
BRAZO DE A.P DE 1 ¼” X 1 50m
CABLE DE COBRE 600V- TW #14 AWG
CABLE DE COBRE 600V TTU#6
CABLE DE COBRE 600V-TTU#1/0
CABLE DE COBRE 600V-TTU #4/0
CAJA DE CONTROL A.P. DE 2X60 AMP.
CONDUCTOR ARVIDAL #2 AWG
CONDUCTOR AVIDAL # 1/0 AWG
CONDUCTOR ARVIDAL #2/0 AWG
CONDUCTOR DE COBRE DESNUSO SOLIDO #4
CONECTOR CON SU ESTRIBO /Adap. de Acomt.)
CONECTOR UVV-25 P/ARVIDAL #2 AL 2/0 AWG
CONECTOR “U” CH-KS20
CONECTOR  “U” KSU-26
CONECTOR “U” KSU-29
CONECTOR A COMPRESION YP-2AU8U
CONECTOR A COMP. YP27AU26
CONECTOR PERMAGRIP 266-MCM. AL
CORTACORRIENTE PARA 15KV-100 AMP.
CRUCETA ACERO GALV.2.40MT.75”75”8mm
GRAPA TERMINAL DE ALUM. DE 2 AL 2/0
GRILLETE DE ½ C/PASADOR DE 5/8” 0
LAMINA FUSIBLE TIPO K DE 1/25 AMP
LUMINARIA V.S.A.P. M-200 O SIMIL. 100W
PALILLO DE ACERO P/CRUCET. DE HIERRO 15KV
PARARRAYO DE 15KV
PERCHA PARA 5 ASILADORES
PERNO ROSCADO DE 5/8 X 9 PULG.
PORTAFUSIBLE TIPO TRON
TRANSF. MONOF. DE 13.800-120/240V 15KVA
TRANSF. MONOF. DE 13800-120 /240V 25 KVA
TUBO CONDIT DE ½” X 3,00 MTS
PINTURA DE ALUMINIO 15
PINTURA NEGRA ASFALTICA
","REDES ELÉCTRICAS URBANAS","ELECTRICIDAD","SERVICIOS PÚBLICOS","GUÁRICO","JULIÁN MELLADO","EL SOMBRERO","En evaluación",""
"__export__.sinco_project_51001","14-01-02-001-0015","URBANIZACION BUBUQUI III LAS CASITAS (SIN NOMBRE COMERCIAL)","CCO-21-12-01-00056","Rehabilitación Del Parque Infantil Del Sector Bubuqui III Las Casitas, Parroquia Presidente Paez, Municipio Alberto Adriani, Estado Bolivariano de Mérida.","Mejoramiento de los Columpios Mediante Soldadura y Pintura, Colocación de Lamparas Led, Colocación Coronamiento de la Cerca Perimetral. ","PARQUES COMUNITARIOS","DEPORTE","SERVICIOS PÚBLICOS","MÉRIDA","ALBERTO ADRIANI","PRESIDENTE PÁEZ","En evaluación",""
"__export__.sinco_project_51002","10-04-02-001-0006","LA PAZ (SIN NOMBRE COMERCIAL)","CCO-21-23-01-00025","REHABILITACIÓN, MANTENIMIENTO Y MEJORA DE LA RED ELÉCTRICA EN LA COMUNIDAD URBANIZACIÓN LA PAZ,PARROQUIA JOSÈ VIDAL MARCANO, MUNICIPIO TUCUPITA, EDO. DELTA AMACURO.				 				","la finalidad del proyecto del la Rehabilitación de la Red de Tendido Electrifico, en la comunidad de la Urb. la Paz busca darle solución a la problemática que presenta la población de 1360 habitantes distribuidos en 260 viviendas las cuales presentan deficiencia en la capacidad de voltaje, alumbrado  eléctrico, deterioro de los postes y el alto consumo de electricidad producto a que las otras comunidades vecinas se alimentan del nuestro sistema electrico trayecdo como consecuencia sobre carga en nuestro sistema de electricidad lo que impide que las familias puedan hacer el uso debido de sus artefactos eléctricos que le permitan mejorar o garantizar su bienestar humano. por lo que se hace necesario ampliar la capacidad de voltaje, colocación de nuevos sistema de transformadores, lamparas  a fin de darle solución a esta problemática que nos aqueja a esta comunidad.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","DELTA AMACURO","TUCUPITA","JOSÉ VIDAL MARCANO","En evaluación",""
"__export__.sinco_project_51004","19-13-05-001-0003","SANTA ANA ARRIBA","CCO-21-17-08-00031","REHABILITACION Y MEJORA DE LA VIA AGRICOLA DEL SECTOR SANTA ANA ARRIBA, DE LA COMUNIDAD DE SANTA ANA ARRIBA, PARROQUIA SANTA MARIA DEL MUNICIPIO RIBERO DEL ESTADO SUCRE.","1.	SE REALIZARÁ DESMALEZAMIENTO LIVIANO Y PESADO A LO LARGO DE LA VIA.
2.	SE PASARÁ MAQUINA (PAYLODER) PARA NIVELAMIENTO DE LA CARRETERA TRAMO #1 DESDE LA MATA DE GALLITO HASTA LA BATEA DE DELFINA SALAZAR, TRAMO #2 DESDE EL RIO SANTA BARBARA HASTA LA QUEBRADA DE EL LIMON, TRAMO #3 DESDE EL CRUCERO DEL LIMON HASTA LA FINCA DE DIEGO SALAZAR.
3.	SE ADQUIRIRA Y COLOCARA MATERIAL TIPO GRANZA PARA EL RELLENO DE LA VIALIDAD.
4.	SE REHABILITARÁ LA TUBERIA DE AGUA POTABLE DE LA COMUNIDAD DE SANTA ANA ARRIBA Y EL LIMON.
5.	SE ADQUIRIRA BOMBILLOS PARA EL ALUMBRADO PUBLICO A LO LARGO DE LA VIA.
","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","SUCRE","RIBERO","SANTA MARÍA","En evaluación",""
"__export__.sinco_project_51005","20-12-01-086-0000","LAS AGUADITAS (SIN NOMBRE COMERCIAL)","CCO-21-18-05-00030","Culminación de Pavimento Rígido  Sector la Capilla en la aldea Santo Domingo en la Grita Municipio Jáuregui del Estado Táchira"," se construirá 230 metros de pavimento rígido con un ancho promedio de 2.90 mt y de espesor 0.10 m , también se construirá 230 ml de cuneta de 0.80  , todo estos datos y cálculos del pavimento rígido se hicieron bajo las normas de ingeniería .","PAVIMENTO RÍGIDO","VIALIDAD","SERVICIOS PÚBLICOS","TÁCHIRA","JÁUREGUI","LA GRITA","En evaluación",""
"__export__.sinco_project_51007","18-04-01-002-0001","LA GUASIMITA SECTOR LOS CANALES","CCO-21-16-03-00005","INSTALACIÓN DE RED ELECTRICA Y ALUMBRADO DE LA COMUNIDAD  LOS GUASIMITOS 1 SECTOR LOS CANALES, MUNICIPIO GUANARE ESTADO PORTUGUESA","SE PRETENDE REALIZAR LA INSTALACION DESDE CERO DE LA RED ELECTRICA COMPLETA DE TODA LA COMUNIDAD LOS GUASIMITOS DEL MUNICIPIO GUANARE ESTADO PORTUGUESA.
INSTALACION DE POSTES, LINEAS ELECTRICAS, ALUMBRADO, TRANSFORMADORES Y TODO LO QUE COMPRENDE A LA INSTALACION COMPLETA.","REDES ELÉCTRICAS URBANAS","ELECTRICIDAD","SERVICIOS PÚBLICOS","PORTUGUESA","GUANARE","GUANARE","En evaluación",""
"__export__.sinco_project_51008","08-02-01-001-0057","EL UNO 1 (SIN NOMBRE COMERCIAL)","CCO-21-07-02-00014","construcción y rehabilitación de aguas servidas  ( cloacas ) ","Consejo comunal El uno, conjuntamente con la comunidad realizo un recorrido visualizando la problemática que esta afectado  la misma, se trata del colapso de aguas servidas, colectores, cachimbos y tuberías principales, las cuales se encuentran en completo deterioro. Añadido a esto parte del sector esta sin aguas servidas (cloacas), se necesitan 600 metros de construcción de tuberías, colectores, cachimbos para el empalme al colector principal del sector ya que la problemática afecta la mitad de la comunidad al no contar con dichos servicios aunado a esto hay infecciones cutáneas en los infantes y algunos adultos mayores. Debido a la ausencia de las mismas las familias se han visto en la necesidad de fabricar pozos sépticos, por tal motivo nos hemos reunidos en asamblea de ciudadanos y ciudadanas exponiéndoles el proyecto contando con ustedes como entes gubernamental buscar la solución se dicho problema que es muy grave.","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","CARABOBO","CARLOS ARVELO","URBANA GÜIGÜE","En evaluación",""
